sgRNA	Gene	R1_Bottom	R1_Top	R1_Unsorted	R2_Bottom	R2_Top	R2_Unsorted	R3_Bottom	R3_Top	R3_Unsorted
3830417A13Rik_ENSMUST00000033522_64173408_64173426	ENSMUST00000033522_3830417A13Rik	802.7595651223506	739.5682941958783	781.0724361600422	656.483579423207	609.6349552741199	693.6933072660994	804.6923023411052	747.8547614923478	750.5606037463242
3830417A13Rik_ENSMUST00000033522_64173399_64173417	ENSMUST00000033522_3830417A13Rik	2037.6911706874203	1848.412091545957	1923.1610045229293	2440.406349594965	2269.4577071529643	1914.9387564499634	2076.0109101817866	1953.3966370180126	1873.300019267685
3830417A13Rik_ENSMUST00000033522_64173353_64173371	ENSMUST00000033522_3830417A13Rik	428.93075013939864	660.2198389726616	601.0483058926719	412.7722840520499	608.6956101966559	403.4856872745275	338.06599684152945	633.1836980635212	466.9957947748676
3830417A13Rik_ENSMUST00000033522_64173350_64173368	ENSMUST00000033522_3830417A13Rik	1116.0842944433218	944.0431595787827	1117.8917766602835	953.9870075564663	873.5909220414969	956.9299588569676	1051.3376352480238	1075.913716866991	1097.0413547083226
Arxes2_ENSMUST00000058119_135993441_135993459	ENSMUST00000058119_Arxes2	464.58494347592296	392.6731245661747	401.66674226321874	401.79429777406983	460.2790879573479	469.29485017224454	544.7147892770558	556.4039425503069	498.89683578415645
Arxes2_ENSMUST00000058119_135993381_135993399	ENSMUST00000058119_Arxes2	767.1053717858263	844.3489466060233	564.2691825047145	484.1291948589202	487.5200952038031	475.76788258841344	605.6618985667964	547.4296854123986	552.9513774943404
Arxes2_ENSMUST00000058119_135993371_135993389	ENSMUST00000058119_Arxes2	1236.0120356661764	1292.9729049834405	1275.6548585612586	982.5297718792144	919.6188308372317	908.3822157357009	835.1658569859756	813.6659805036745	856.0112670825846
Arxes2_ENSMUST00000058119_135993364_135993382	ENSMUST00000058119_Arxes2	346.818062455282	394.70770034112894	403.60248559942704	297.5034281332593	283.68221339412054	315.0209109202193	374.25334298231286	409.82440929780665	465.22351471879597
Arxes2_ENSMUST00000058119_135993360_135993378	ENSMUST00000058119_Arxes2	534.8129000478648	582.9059595243992	645.5704026254624	601.5936480333067	590.8480537248404	626.8053056323542	623.7555716371882	540.44970763847	552.0652374663046
Arxes2_ENSMUST00000058119_135993307_135993325	ENSMUST00000058119_Arxes2	565.0649428788552	667.3408541850015	659.1206059789205	706.9823163019151	850.1072951048976	701.2451784182964	702.7963539973204	849.5630090553072	789.5507649798994
Bex4_ENSMUST00000116527_136138705_136138723	ENSMUST00000116527_Bex4	1412.1221421465846	1324.5088294952318	1184.6749217594693	1041.8108977803067	1006.0385779639174	1139.2537052457246	1171.3272566622006	1118.7907231925524	1078.432414119571
Bex4_ENSMUST00000116527_136138673_136138691	ENSMUST00000116527_Bex4	366.2658042752044	279.75416905621256	405.53822893563535	446.80404151378804	419.8872496263969	414.274074634809	401.87000187922655	339.02749187653103	372.17881177503676
Bex4_ENSMUST00000116527_136138616_136138634	ENSMUST00000116527_Bex4	1282.4705300137687	1204.4688587729297	1073.369679927493	1289.9133876626559	1389.2913695692193	1252.5317725286802	1160.8519722530264	1259.3874183531138	1261.863399922982
Bex4_ENSMUST00000116527_136138613_136138631	ENSMUST00000116527_Bex4	352.220212960816	347.91245751718066	333.9157254959288	220.657524187399	222.62478335896213	265.3943290629245	440.9142437679666	444.72429816744955	463.45123466272435
Bex4_ENSMUST00000116527_136138593_136138611	ENSMUST00000116527_Bex4	286.3139767933014	256.3565476442384	305.8474471209087	380.93612384590773	443.37087656299633	419.6682683149497	325.68611526705087	350.9931680604086	326.0995303171751
Bex4_ENSMUST00000116527_136138565_136138583	ENSMUST00000116527_Bex4	401.9199976117287	498.47106486379687	417.15268895288506	377.64272796251373	348.4970237391348	389.4607837061616	518.0504289627944	378.91307915612293	433.3224737095071
Slc9a6_ENSMUST00000207892_56645814_56645796	ENSMUST00000207892_Slc9a6	647.1776305629718	549.3354592376537	699.7712160392944	721.2536984632893	583.3332931051286	672.1165325455364	772.3141505309306	567.3724790521946	668.1495811389946
Slc9a6_ENSMUST00000207892_56645774_56645756	ENSMUST00000207892_Slc9a6	455.94150266706856	479.1425950017313	458.7711706813631	498.40057702029424	498.79223613337086	537.2616905420178	450.4372295944885	550.4211044583681	499.7829758121922
Slc9a6_ENSMUST00000207892_56645570_56645588	ENSMUST00000207892_Slc9a6	582.351824496564	476.0907313392999	625.2450975952755	452.29303465277803	641.5726879078951	500.58117351706085	501.86135305770705	672.0721456611233	605.2336391484527
Slc9a6_ENSMUST00000207892_56645546_56645564	ENSMUST00000207892_Slc9a6	942.1350481651275	722.2744001087669	801.3977411902292	787.1216161311696	846.3499147950416	705.560533362409	799.9308094278443	890.4457360168889	913.6103689049116
Slc9a6_ENSMUST00000207892_56645779_56645797	ENSMUST00000207892_Slc9a6	972.3870909961179	869.7811437929518	1026.9118398584942	860.6741241936359	746.7793365838603	819.9174393813928	994.1997202888922	872.4972217410725	1062.4818936149263
Slc9a6_ENSMUST00000207892_56645780_56645762	ENSMUST00000207892_Slc9a6	666.6253723828942	606.3035809363734	649.441889297879	358.9801512899476	413.3118340841491	487.6351086847231	579.94983683518706	643.1550948834192	641.5653802979206
Tceal7_ENSMUST00000113116_136223932_136223950	ENSMUST00000113116_Tceal7	541.2954806545056	413.0188823157174	521.6828291081323	270.0584624383092	268.6526921546969	335.5188469047541	404.7268976271831	402.8444315238781	435.0947537655787
Tceal7_ENSMUST00000113116_136223923_136223941	ENSMUST00000113116_Tceal7	590.9952653054183	344.86059385474925	473.28924570292526	581.8332727329426	439.6134962531404	583.6517561912283	525.6688176240119	418.79866643571484	521.0503364850515
Tceal7_ENSMUST00000113116_136223871_136223889	ENSMUST00000113116_Tceal7	830.8507477511273	745.672021520741	754.9399011212305	727.8404902300773	674.4497656191342	676.4318874896491	744.697491634017	888.4514566529093	862.2142472788352
Tceal7_ENSMUST00000113116_136223857_136223875	ENSMUST00000113116_Tceal7	586.6735449009911	542.2144440253138	657.1848626427121	601.5936480333067	607.756265119192	582.5729174552001	611.3756900627095	659.1093297952559	620.2980196250613
Tceal7_ENSMUST00000113116_136223815_136223833	ENSMUST00000113116_Tceal7	432.17204044271904	445.5720947149858	444.253095659801	396.3053046350798	525.0938983023622	505.9753671972016	427.5820636108358	436.74718071153114	443.9561540459367
Tceal7_ENSMUST00000113116_136223734_136223752	ENSMUST00000113116_Tceal7	135.0537626383497	198.37113805804162	133.56629019837155	162.47419691410474	141.84110669706027	152.11626177996894	198.07810519165668	153.55951102642877	194.9508061678764
Tceal9_ENSMUST00000113115_136245630_136245648	ENSMUST00000113115_Tceal9	1.0804301011067976	0	6.775101676728991	8.78238902238404	12.211486007031677	4.315354944112594	14.284478739782934	21.937073003775538	3.5445601121432073
Tceal9_ENSMUST00000113115_136245599_136245617	ENSMUST00000113115_Tceal9	985.3522522093995	892.1614773174487	991.100588138641	842.0115475210698	812.5334920063385	695.8509847381557	1016.1025876898926	1052.9795041812258	937.5361496618783
Tceal9_ENSMUST00000113115_136245513_136245531	ENSMUST00000113115_Tceal9	167.46666567155364	227.87248679487857	310.68680546142946	211.87513516501497	153.11324762662795	180.1660689167008	250.45452723752743	282.1905300031126	273.81726866306275
Tceal9_ENSMUST00000113115_136245441_136245459	ENSMUST00000113115_Tceal9	927.0090267496323	1003.0458570524565	1017.2331231774529	1078.0382524976408	1167.6059312877212	960.166475065052	977.0583458011527	1004.1196597637257	926.0163292974129
Tceal9_ENSMUST00000113115_136245187_136245169	ENSMUST00000113115_Tceal9	1340.8137554735358	1140.37972186187	1211.7753284663852	1353.5857080749402	1210.815804851064	1242.822223904427	1280.8415936672031	1104.8307676446952	1087.2938143999288
Tceal9_ENSMUST00000113115_136245179_136245161	ENSMUST00000113115_Tceal9	774.6683824935739	684.6347482721129	662.992092651337	793.7084078979576	816.2908723161945	816.6809231733083	720.890027067712	715.9462916686743	826.768646157403
Slc25a14_ENSMUST00000177710_48623723_48623741	ENSMUST00000177710_Slc25a14	2403.956974962625	1974.555789593122	2239.655039992984	2425.037168805793	2121.98052999112	2403.6527038707145	2220.76029474492	2140.8588972320945	2266.746191715581
Slc25a14_ENSMUST00000177710_48623675_48623693	ENSMUST00000177710_Slc25a14	1739.4924627819441	1649.0236656004383	1745.0726175917673	1653.2847334637954	1414.6536866607466	1585.892941961378	1820.794890030998	1724.0545101603593	1957.4833219310863
Slc25a14_ENSMUST00000177710_48623649_48623667	ENSMUST00000177710_Slc25a14	340.3354818486412	363.1717758293377	291.32937209934664	208.58173928162094	200.0805014998267	231.9503282460519	329.4953095976597	266.23629509127585	322.55497020503185
Slc25a14_ENSMUST00000177710_48623544_48623562	ENSMUST00000177710_Slc25a14	884.8722528064673	935.9048564789656	885.6025763152895	816.7621790817157	888.6204432809205	833.9423429497587	926.5865209205863	1085.885113686889	1008.4273519047425
Slc25a14_ENSMUST00000177710_48623458_48623476	ENSMUST00000177710_Slc25a14	1185.231820914157	1123.0858277747586	1064.6588349145557	1059.3756758250747	981.6156059498541	1065.8926711958106	1051.3376352480238	1076.910856548981	1050.0759332224252
Slc25a14_ENSMUST00000177710_48623455_48623473	ENSMUST00000177710_Slc25a14	1057.741068983555	1110.878373125033	975.6146414489747	1227.3388658781696	1201.4223540764242	1134.9383503016122	1242.7496503611153	1091.867951778828	1215.7841184651202
Atp6ap1_ENSMUST00000144506_74302502_74302520	ENSMUST00000144506_Atp6ap1	434.33290064493264	403.8632913284232	380.3735655649277	412.7722840520499	372.9199957531982	371.120525193683	438.05734802000995	351.9903077423984	443.0700140179009
Atp6ap1_ENSMUST00000144506_74302401_74302419	ENSMUST00000144506_Atp6ap1	1676.8275169177498	2069.1635631284958	1916.3859028462005	1753.184408593414	1793.2097528787288	1812.4490765272892	1832.2224730228243	1887.585418006686	1734.1760348660641
Atp6ap1_ENSMUST00000144506_74302365_74302383	ENSMUST00000144506_Atp6ap1	1645.4950439856527	1304.163071745689	1520.5263905916065	1664.2627197417755	1409.0176161959628	1582.6564257532937	1378.9283476803791	1285.3130500848486	1200.7197379885115
Atp6ap1_ENSMUST00000144506_74302266_74302284	ENSMUST00000144506_Atp6ap1	593.1561255076318	1507.6206492411163	725.9037510781062	660.874773934399	1345.1421509284125	706.6393720984372	484.71997856996757	1275.3416532649505	758.5358639986464
Atp6ap1_ENSMUST00000144506_74302233_74302251	ENSMUST00000144506_Atp6ap1	297.1182778043693	267.5467144064869	316.4940354700543	295.3078308776633	230.13954397867394	331.20349196064154	249.50222865487524	246.2935014514799	301.2876095321726
Atp6ap1_ENSMUST00000144506_74302222_74302204	ENSMUST00000144506_Atp6ap1	875.1483818965061	812.8130220942321	921.4138280351428	512.6719591816683	733.6285054993647	545.8924004302431	758.9819703737999	818.6516789136235	791.3230450359711
Gm9429_ENSMUST00000117804_8034159_8034177	ENSMUST00000117804_Gm9429	451.6197822626414	479.1425950017313	511.03624075898676	322.7527965726135	425.5233200911808	413.1952358987808	474.2446941607934	437.744320393521	362.43127146664295
Gm9429_ENSMUST00000117804_8034075_8034057	ENSMUST00000117804_Gm9429	11.884731112174773	10.172878874771365	30.00402171122839	5.488993138990025	21.60493678167143	19.41909724850667	35.235047558131235	21.937073003775538	42.53472134571849
Gm9429_ENSMUST00000117804_8033948_8033930	ENSMUST00000117804_Gm9429	547.7780612611464	545.2663076877452	515.8755990995074	466.56441681415214	515.7004475277224	490.8716248928075	518.0504289627944	559.3953615962762	470.5403548870108
Gm9429_ENSMUST00000117804_8033925_8033907	ENSMUST00000117804_Gm9429	515.3651582279424	559.5083381124251	664.9278359875453	362.2735471733416	566.425081710777	566.390336414778	601.8527042361876	577.3438758720926	608.7781992605959
Gm9429_ENSMUST00000117804_8033777_8033795	ENSMUST00000117804_Gm9429	621.2473081364086	644.9605206605046	575.8836425219642	461.0754236751621	464.97581334466776	455.2699466038786	672.32279935245	697.0006377108682	584.8524185036292
Gm9429_ENSMUST00000117804_8033916_8033898	ENSMUST00000117804_Gm9429	938.8937578618071	864.694704355566	895.281292996331	1063.7668703362667	1058.6419023019	1066.9715099318387	814.21528816762725	807.6831424117357	876.392487727408
Bex3_ENSMUST00000178632_136270230_136270248	ENSMUST00000178632_Bex3	797.3574146168166	646.9950964354588	816.8836878798955	569.7574878271646	730.8104702669727	705.560533362409	620.8986758892315	764.8061360861744	737.2685033257872
Bex3_ENSMUST00000178632_136270037_136270055	ENSMUST00000178632_Bex3	1570.9453670092837	1514.7416644534562	1364.6990520268396	1143.9061701655212	1154.4551002032256	1183.4860934228789	1568.435765628166	1517.6465959884713	1525.9331282776507
Bex3_ENSMUST00000178632_136270007_136270025	ENSMUST00000178632_Bex3	302.5204283099033	336.7222907549322	312.62254879763776	371.0559361957257	296.83304447861616	353.8591054172327	315.2108308578767	290.167647459031	337.61935068164047
Bex3_ENSMUST00000178632_136269979_136269997	ENSMUST00000178632_Bex3	361.9440838707772	305.1863662431409	245.83940369845197	311.7748102946334	263.01662168991305	264.31549032689634	342.8274897547904	319.0846982367351	361.54513143860714
Bex3_ENSMUST00000178632_136270257_136270239	ENSMUST00000178632_Bex3	3056.5367560311306	3450.640514322447	3469.8199301533477	2885.0147938531572	3363.794722398495	2812.532584825383	2802.6147287454114	3366.343566397555	2805.519328761349
Bex3_ENSMUST00000178632_136270228_136270246	ENSMUST00000178632_Bex3	1200.3578423296522	945.0604474662598	1205.0002267896564	986.9209663904064	838.8351541753299	955.8511201209395	1028.4824692643713	1038.0224089513788	1242.368319306194
Frmpd3_ENSMUST00000044702_140381702_140381720	ENSMUST00000044702_Frmpd3	372.7483848818452	449.64124626489433	362.9518755390531	293.1122336220673	509.12503198547455	372.1993639297112	300.9263521180938	412.81582834377605	317.23813003681704
Frmpd3_ENSMUST00000044702_140381696_140381714	ENSMUST00000044702_Frmpd3	220.40774062578672	327.56669976763794	348.43380051749097	205.28834339822694	236.71495952092175	325.8092982805008	214.267181096744	337.0332125125515	236.59938748555908
Frmpd3_ENSMUST00000044702_140381684_140381702	ENSMUST00000044702_Frmpd3	156.66236466048565	172.9389408711132	230.3534570087857	88.92168885163841	104.26730359850124	161.82581040422227	171.4137448773952	226.35070781168398	263.1835883266331
Frmpd3_ENSMUST00000044702_140381644_140381662	ENSMUST00000044702_Frmpd3	899.9982742219624	1102.740070025216	958.1929514231002	967.1605910900424	1032.3402401329088	939.6685390805172	1028.4824692643713	1174.6305453839811	1023.4917323813511
Frmpd3_ENSMUST00000044702_140381582_140381600	ENSMUST00000044702_Frmpd3	643.9363402596514	862.6601285806117	835.2732495738742	837.6203530098778	992.8877468794218	893.2784734313069	816.1198853329316	1066.939459729083	919.8133491011623
Frmpd3_ENSMUST00000044702_140381559_140381577	ENSMUST00000044702_Frmpd3	59.42365556087387	75.2793036733081	86.1405784612686	36.227354717334165	46.967253873198764	44.232388177154085	52.376422045870754	49.85698409948986	42.53472134571849
Prps1_ENSMUST00000155235_140456493_140456511	ENSMUST00000155235_Prps1	1291.113970822623	1122.0685398872815	1113.0524183197629	1529.233488522621	1507.6488493296802	1387.3866145321988	1102.7617587112425	1049.9880851352564	1136.0315159418979
Prps1_ENSMUST00000155235_140456487_140456505	ENSMUST00000155235_Prps1	2747.5337471145863	2650.0349468779405	2614.2213755492867	2925.633343081683	3067.9010229973433	2944.150910620817	2958.7916963003718	2700.254258828371	2864.0045706117116
Prps1_ENSMUST00000155235_140456472_140456490	ENSMUST00000155235_Prps1	359.7832236685636	370.2927910416777	327.14062381919985	344.7087691285736	308.1051854081839	344.14955679297935	320.9246223537899	373.9273807461739	331.4163704853899
Prps1_ENSMUST00000155235_140456397_140456415	ENSMUST00000155235_Prps1	1031.8107465569917	988.8038266277766	845.9198379230197	778.3392271087855	832.2597386330821	706.6393720984372	811.3583924196706	740.8747837184193	786.0062048677562
Prps1_ENSMUST00000155235_140456339_140456357	ENSMUST00000155235_Prps1	1131.210315858817	951.1641747911226	1072.4018082593889	959.4760006954564	965.6467396329665	989.295120937812	1138.9491048520258	1067.9365994110728	1128.0562556895757
Prps1_ENSMUST00000155235_140456324_140456342	ENSMUST00000155235_Prps1	420.28730933054425	443.53751894003153	366.82336221146966	522.5521468318503	533.548003999538	627.8841443683824	420.91597353227047	446.71857753142916	474.08491499915397
Gm14820_ENSMUST00000145941_8042898_8042880	ENSMUST00000145941_Gm14820	1769.7445056129345	1808.7378639343488	1860.2493460961603	2048.4922394710775	2235.641284364261	1878.2582394250064	1789.3690368034754	1894.5653957806146	1863.5524789592912
